SMILES,LogD,ds,cluster,Name,LogS,LOG_HLM,LOG_MLM,LOG_Caco_AB,LOG_Caco_Efflux,LOG_MPPB,LOG_MBPB,LOG_MGMB
Cc1nnc(-c2ccn3nc(C(=O)N(C)C4CCN(c5ccncc5)CC4)cc3c2)s1,0.6,train,15,E-0016570,-3.562249437179612,0.0,0.11394335230683679,,,,,
Cc1nnc(-c2ccn3nc(C(=O)NC4CN(c5ccncc5)C4)cc3c2)s1,0.5,train,15,E-0016571,-3.5072396109731625,0.5910646070264992,0.0,-5.3872161432802645,1.0542299098633972,1.7160033436347992,1.1027766148834413,1.3053513694466237
Cn1ccc(Nc2ccn3nc(C(=O)NC4CCN(c5ccncc5)CC4)cc3c2)n1,1.0,train,15,E-0016572,-3.5783960731301687,0.4913616938342727,0.0,,,,,
Cn1cc(-c2ccn3nc(C(=O)NC4CCN(c5ccncc5)CC4)cc3c2)ncc1=O,0.5,train,15,E-0016573,-3.5391021572434522,,,,,,,
Cn1cc(-c2ccn3nc(C(=O)NC4CCN(c5ccncc5)CC4)cc3c2)ccc1=O,0.5,train,15,E-0016574,-4.132532512140949,,,,,,,
O=C(NC1CCN(c2ccncc2)CC1)c1cc2cc(Nc3ncco3)ccn2n1,1.3,train,15,E-0016575,-3.58838029403677,1.0170333392987803,0.0,,,,,
O=C(NC1CCN(c2ccncc2)CC1)c1cc2cc(-c3cn[nH]c3)ccn2n1,1.0,train,15,E-0016576,-4.2403321553103694,,,,,,,
O=C(NC1CCN(c2ccncc2)CC1)c1cc2cc(-c3cc[nH]n3)ccn2n1,1.1,train,15,E-0016577,-4.860120913598763,,,,,,,
Cn1ccc(-c2ccn3nc(C(=O)NC4CCN(c5ccncc5)CC4)cc3c2)n1,1.2,train,15,E-0016578,-4.173925197299173,,,,,,,
Cn1ncc(-c2ccn3nc(C(=O)NC4CCN(c5ccncc5)CC4)cc3c2)n1,1.1,train,15,E-0016579,-3.630784142589857,0.9731278535996987,0.38021124171160603,,,,,
Cc1nnc(-c2ccc3c(c2)cc(C(=O)N2CCC(N(C)c4ccncc4)CC2)n3C)s1,1.5,train,374,E-0016580,-3.543633966870957,0.07918124604762482,1.173186268412274,,,,,
Cc1nnc(-c2ccn3nc(C(=O)N4CCC(Nc5ccncc5)CC4)cc3c2)s1,1.1,train,15,E-0016581,-3.593459819566045,,,,,,,
Cn1c(C(=O)NC2CCN(c3ccncc3)CC2)cc2cc(N3CCOCC3)ccc21,1.1,train,1,E-0016582,-4.4723700991286615,0.8450980400142568,1.0969100130080565,,,,,
O=C(NC1CCN(c2ccncc2)CC1)c1cc2cc(N3CCOCC3)ccn2n1,0.7,train,15,E-0016583,-3.600326278518962,,,,,,,
O=c1[nH]c2ccc3ncsc3c2n1Cc1cnc[nH]1,0.7,train,539,E-0016584,-3.567030709125594,,,,,,,
Cn1ccc(-c2ccc3nc(CN4CCCCC4)ccc3c2)cc1=O,1.2,train,541,E-0016585,-3.607303046740334,0.8129133566428556,1.5145477526602862,,,,,
Cn1cc(CCOc2ccc3c(c2)[nH]c2c(=O)n(C)ccc23)cn1,2.7,train,2,E-0016586,-3.896196279044043,2.3332456989619628,2.670245853074124,,,,,
C[C@@H]1CCC[C@H](C)N1CCOc1ccc2c(c1)[nH]c1c(=O)n(C)ccc12,1.4,train,2,E-0016587,-3.600326278518962,1.2833012287035497,3.0517311960598494,,,,,
C[C@@H]1CCC[C@H](C)N1C(=O)COc1ccc2c(c1)[nH]c1c(=O)n(C)ccc12,2.7,train,2,E-0016588,-4.761953896871205,1.8954225460394079,3.082569964269923,,,,,
CNC(=O)/C=C/c1ccc(-c2ncc(N(C)[C@H]3C[C@H]4CC[C@@H](C3)N4)nn2)c(O)c1,0.4,train,318,E-0016589,-3.5900668766687054,0.568201724066995,0.8061799739838872,,,,,
Cn1ccc2c(oc3cc(OCCN4CCOCC4)ccc32)c1=O,1.0,train,224,E-0016590,-3.607303046740334,1.2380461031287955,1.5185139398778875,,,,,
COC1CCN(CCOc2ccc3c(c2)oc2c(=O)n(C)ccc23)CC1,0.8,train,224,E-0016591,-3.600326278518962,0.9731278535996987,1.4638929889859074,,,,,
Cn1cnc2c(oc3cc(OCCN4CCOCC4)ccc32)c1=O,0.6,train,224,E-0016592,-3.5900668766687054,0.5314789170422551,1.1583624920952498,,,,,
O=C(CN1CCCCC1)Nc1ccc2c(c1)[nH]c1c(=O)n(C(F)F)ccc12,2.5,train,326,E-0016593,-5.935542010773082,0.6020599913279624,1.9464522650130731,,,,,
COCCn1ccc2c([nH]c3cc(OCCN4CCCCC4)ccc32)c1=O,1.1,train,2,E-0016594,-3.607303046740334,0.8920946026904804,1.8182258936139555,,,,,
CNC(=O)CCn1ccc2c([nH]c3cc(OCCN4CCCCC4)ccc32)c1=O,0.6,train,2,E-0016595,-3.612610173661271,0.11394335230683679,1.173186268412274,,,,,
CC(C)N1CCN(CCOc2ccc3c([nH]c4c(=O)n(C)ccc43)c2F)CC1,0.8,train,242,E-0016596,-3.5850266520291822,0.6627578316815741,1.904715545278681,,,,,
Cc1cn(C)c(=O)c2[nH]c3cc(OCCN4CCCCC4)cnc3c12,1.0,train,69,E-0016597,-3.595166283380062,0.5910646070264992,2.890979596989689,,,,,
Cn1ccc(-c2ccc(OCCN3CCCCC3)cc2)c(N)c1=O,0.5,train,95,E-0016598,-3.596879478824182,0.3222192947339193,2.2203696324513946,,,,,
O=c1c2[nH]c3cc(OCCN4CCCCC4)ccc3c2ccn1C(F)F,2.1,train,2,E-0016599,-3.612610173661271,1.0569048513364727,2.0674428427763805,,,,,
Cn1ccc(-c2cccc(OCCN3CCCCC3)c2)c(N)c1=O,0.5,train,95,E-0016600,-3.596879478824182,0.5314789170422551,1.795184589682424,,,,,
Cn1cnc(-c2cccc(OCCN3CCCCC3)c2)c(N)c1=O,-0.2,train,95,E-0016601,-3.58838029403677,0.6720978579357175,1.4578818967339924,,,,,
Cc1c(N)c(-c2ccc(OC[C@@H](C)N3CC[C@H](F)C3)cc2)cc2cnccc12,3.0,train,14,E-0016602,-3.6108339156354674,2.0759117614827773,2.445136968713304,,,,,
Cc1c(N)c(-c2ccc(OC[C@H](C)N3CC[C@H](F)C3)cc2)cc2cnccc12,3.1,train,14,E-0016603,-3.6216020990518625,2.397418542351348,2.6761446803562063,-5.684029654543082,0.5965970956264602,0.5185139398778874,0.5763413502057929,
Cc1cccc(-c2ccc(OCCN3CC[C@@H](F)C3)cc2)c1N,2.8,train,163,E-0016604,-3.560667306169737,1.2201080880400552,2.994053063587675,,,,,
NC(=O)c1cc2ncc(-c3ccc(OCCN4CCCCC4)cc3)cn2n1,1.1,train,30,E-0016605,-3.5543957967264026,0.7708520116421442,1.1583624920952498,,,,,
Cc1cccc(-c2ccc(OCCN3CC[C@H](F)C3)cc2)c1N,2.8,train,163,E-0016606,-3.570247719997592,1.110589710299249,2.6416723732246865,,,,,
COCCCN(C)[C@@H](C)COc1ccc(-c2cc3cnccc3c(C)c2N)cc1,2.3,train,14,E-0016607,-3.5214335044061564,1.7958800173440752,2.3038437748886547,,,,,
CNc1c(-c2ccc(C(=O)N(C)C)cc2)cc2cnccc2c1C,2.7,train,22,E-0016608,-3.5100415205751654,1.9474337218870508,2.854973673726417,,,,,
CNc1c(-c2ccc(-c3c[nH]cn3)cc2)cc2cnccc2c1C,3.5,train,22,E-0016609,-4.36251027048749,1.4199557484897578,2.6860102913152857,-5.473660722610156,0.4623979978989561,0.505149978319906,0.33041377334919075,
COCCCN(C)[C@H](C)COc1ccc(-c2cc3cnccc3c(C)c2N)cc1,2.3,train,14,E-0016610,-3.6090648928966207,1.7283537820212285,2.2506639194632436,,,,,
CCN(C)CCNC(=O)COc1ccc(-c2cc3cnccc3c(C)c2N)cc1,1.6,train,14,E-0016611,-3.58838029403677,1.551449997972875,2.291812687467119,-5.274905478918531,0.791690649020118,1.5538830266438743,0.9025467793139914,
CNc1c(-c2ccc(-c3cn[nH]c3)cc2)cc2cnccc2c1C,3.7,train,22,E-0016612,-5.925183559354825,1.7993405494535817,2.738066714777469,,,,,
CNc1c(-c2ccc(C(N)=O)nc2)cc2cnccc2c1C,2.2,train,22,E-0016613,-4.334419008982047,1.3283796034387378,3.0546513504417416,,,,,
Cc1cccc(-c2ccc3oc(CN4CCCCC4)cc3c2)c1N,3.6,train,163,E-0016614,-4.163675884293248,1.1335389083702174,2.6460114095912393,-5.012333735073725,0.31806333496276157,0.6334684555795865,0.2787536009528289,
CC(=O)NCCCN(C)CCOc1ccc(-c2cc3cnccc3c(C)c2N)cc1,1.7,train,14,E-0016615,-3.586700235918748,1.657055852857104,2.3619166186686433,-5.3535962737769305,0.8208579894396999,1.4756711883244296,1.00774777800074,
CNc1c(C)cccc1-c1ccc(-c2ccn[nH]2)cc1,3.7,train,342,E-0016616,-4.200659450546418,1.4563660331290431,2.554489160003819,,,,,
CNc1c(-c2ccc(-c3ccn[nH]3)cc2)cc2cnccc2c1C,3.8,train,22,E-0016617,-5.043831569524636,1.61066016308988,2.4967913157000425,-5.164309428507575,0.2528530309798932,0.3424226808222063,0.17897694729316943,
N#Cc1cnn2cc(-c3ccc(OCCN4CC5CCC(C4)O5)cc3)cnc12,2.4,train,43,E-0016618,-5.454692883534176,2.118595365223762,2.2853322276438846,,,,,
N#Cc1cnn2cc(-c3ccc(C(N)=O)cc3)cnc12,0.7,train,435,E-0016619,-5.6020599913279625,0.5563025007672873,0.8061799739838872,,,,,
CNc1c(C)cccc1-c1ccc(-c2c[nH]cn2)cc1,3.2,train,342,E-0016620,-3.596879478824182,0.8976270912904415,1.7767011839884108,,,,,
c1cc(N2CCC(n3cnc(-c4ccc5ncsc5c4)c3)CC2)ccn1,1.7,train,379,E-0016621,-3.6289321377282637,,,,,,,
COc1cccc(Nc2cc(C)nc3c(C)cc(C#N)cc23)c1,4.2,train,289,E-0016622,-5.688246138944246,,,,,,,
COc1cccc(Oc2ccnc3ccc(C(=N)N)cc23)c1,-0.3,train,215,E-0016623,-3.5421181032660076,,,,,,,
NCc1cccc(C2(OC(=O)Nc3ccc4ncccc4c3)CC2)c1,1.2,train,85,E-0016624,-3.5466816599529625,,,,,,,
C[C@H](NC(=O)Nc1ccc2nnsc2c1)c1cccc(CN)c1,0.7,train,168,E-0016625,-3.595166283380062,,,,,,,
O=C(NC1CCN(c2ccncc2Cl)CC1)c1cc2cc(-c3nnc(C4CC4)s3)ccn2n1,3.8,train,15,E-0016626,-5.9111554372729955,1.792391689498254,1.9079485216122722,,,,,
O=C(NC1CCN(c2ccncc2)CC1)c1cc2cc(-n3ccnc3)ccn2n1,1.2,train,15,E-0016627,-3.54821356447571,1.1238516409670858,1.9014583213961123,,,,,
O=C(NC1CCN(c2ccncc2)CC1)c1cc2cc(-c3cnc[nH]3)ccn2n1,1.5,train,15,E-0016628,-4.452225294612178,0.0,1.429752280002408,,,,,
O=C(NC1CCN(c2ccncc2)CC1)c1cc2cc(-n3cccn3)ccn2n1,1.2,train,15,E-0016629,-4.100179497572904,1.0934216851622351,0.9822712330395684,,,,,
Cc1nc(-c2ccn3nc(C(=O)NC4CCN(c5ccncc5)CC4)cc3c2)c[nH]1,1.6,train,15,E-0016630,-3.744727494896694,0.0,0.0,,,,,
O=C(NC1CCN(c2ccncc2)CC1)c1cc2cc(Nc3nccs3)ccn2n1,1.9,train,15,E-0016631,-4.367542707815276,1.0170333392987803,0.7634279935629372,,,,,
Cc1csc(-c2ccn3nc(C(=O)NC4CCN(c5ccncc5)CC4)cc3c2)n1,2.0,train,15,E-0016633,-4.718966632752272,1.4983105537896004,1.235528446907549,,,,,
CN1CCN(c2ccc3c(c2)cc(C(=O)NC2CCN(c4ccncc4)CC2)n3C)CC1,0.7,train,1,E-0016634,-3.5783960731301687,0.0,1.5599066250361124,-5.51427857351842,1.0751818546186915,1.8401060944567578,1.2357808703275603,1.413299764081252
O=C(NC1CCN(c2ccncc2)CC1)c1cc2cc(C3CCOCC3)ccn2n1,1.1,train,15,E-0016635,-4.412289034981089,1.2201080880400552,0.9395192526186185,,,,,
Cn1ccc2c([nH]c3cc(OCCc4ccccn4)ccc32)c1=O,2.5,train,2,E-0016636,-5.06398920428479,,2.011993114659257,,,,,
Cn1ccc2c([nH]c3cc(OCCc4ccncc4)ccc32)c1=O,2.6,train,48,E-0016637,-4.962573502059376,1.294466226161593,1.8842287696326039,,,,,
CC(C)N1CCN(CCOc2ccc3c(c2)[nH]c2c(=O)n(C)ccc23)CC1,1.0,train,2,E-0016638,-3.598599459218456,0.5185139398778874,1.506505032404872,-4.935542010773082,0.45939248775923086,1.1702617153949575,1.3271545124094315,
C[C@H]1CCC[C@H](C)N1CCOc1ccc2c(c1)[nH]c1c(=O)n(C)ccc12,1.2,train,2,E-0016639,-3.607303046740334,0.5440680443502757,1.9425041061680808,-4.84043280676638,0.3856062735983121,0.6901960800285137,1.2132520521963968,
C[C@@H]1CCC[C@@H](C)N1C(=O)COc1ccc2c(c1)[nH]c1c(=O)n(C)ccc12,2.2,train,2,E-0016641,-4.8326826652518236,1.250420002308894,2.0464951643347082,,,,,
Cn1ccc2c([nH]c3cc(OCC(=O)N4CC5(COC5)C4)ccc32)c1=O,0.5,train,48,E-0016642,-3.6655462488490693,0.5185139398778874,1.2810333672477277,,,,,
CN1CCN(C(=O)COc2ccc3c(c2)[nH]c2c(=O)n(C)ccc23)CC1,0.7,train,2,E-0016643,-3.6179829574251317,0.5440680443502757,1.3053513694466237,,,,,
Cn1ccc2c(sc3cc(OCCN4CCCCC4)ccc32)c1=O,1.4,train,224,E-0016644,-3.6216020990518625,0.5797835966168101,1.510545010206612,,,,,
O=c1c2[nH]c3cc(OCCN4CCCCC4)ccc3c2ccn1CC1COC1,1.1,train,2,E-0016646,-3.607303046740334,0.7993405494535817,0.8750612633917001,,,,,
Cn1ccc(-c2ccc(OCCN3CCCCC3)cn2)c(N)c1=O,0.4,train,95,E-0016648,-3.5686362358410126,0.6232492903979004,1.4785664955938433,,,,,
Cn1cnc(-c2ccc(OCCN3CCCCC3)cc2)c(N)c1=O,-0.1,train,95,E-0016649,-3.600326278518962,0.2787536009528289,1.4828735836087537,,,,,
Cn1ccc(-c2ncc(OCCN3CCCCC3)cn2)c(N)c1=O,0.7,train,95,E-0016650,-3.5590909179347823,0.5185139398778874,1.5477747053878226,,,,,
Cn1ccc(-c2cc(OCCN3CCCCC3)ccn2)c(N)c1=O,0.4,train,95,E-0016651,-3.600326278518962,0.4913616938342727,1.2380461031287955,,,,,
CN(C(=O)CCCN1CCCCC1)c1ccc2c(c1)[nH]c1c(=O)n(C)ccc12,0.3,train,2,E-0016652,-3.600326278518962,0.5797835966168101,1.550228353055094,-5.826813731587726,1.5662017188549129,1.2068258760318498,1.6126779183165019,
Cn1cc(F)c2c([nH]c3cc(OCCN4CCOCC4)cnc32)c1=O,0.7,train,348,E-0016653,-3.598599459218456,0.5185139398778874,1.0453229787866574,-5.175874166083451,0.890979596989689,1.7737864449811935,1.770483809431108,
Cn1ccc2c([nH]c3cc(N4CCNCC4)ccc32)c1=O,-0.3,train,2,E-0016654,-3.6020599913279625,0.17609125905568124,1.6766936096248666,-5.1487416512809245,0.7474118078864233,1.513217600067939,1.2385478876813278,
CCc1cc(Nc2cccc(OC)c2)c2cc(C(=N)N)ccc2n1,0.2,train,420,E-0016655,-3.889410289700751,,,,,,,
CCc1cc(Nc2cccc(OC)c2)c2cc(C#N)ccc2n1,4.0,train,289,E-0016656,-5.396855627379818,,,,,,,
COc1cccc(S(=O)(=O)c2cc(C)nc3ccc(C(=N)N)cc23)c1,-0.2,train,244,E-0016657,-3.598599459218456,,,,,,,
COc1cccc(S(=O)(=O)c2cc(C)nc3ccc(C#N)cc23)c1,3.0,train,568,E-0016658,-5.617982957425132,,,,,,,
COc1cccc(Nc2nc(C)cc3ccc(C(=N)N)cc23)c1,1.2,train,244,E-0016659,-3.684029654543082,,,,,,,
CNC(=O)c1ccc2nc(C)cc(S(=O)(=O)c3cccc(OC)c3)c2c1,2.2,train,212,E-0016660,-4.101823516502323,,,,,,,
CNC(=O)c1ccc2cc(C)nc(Nc3cccc(OC)c3)c2c1,3.7,train,212,E-0016661,-4.665546248849069,,,,,,,
NCc1cccc(C2(OC(=O)Nc3ccc4nnsc4c3)CC2)c1,1.2,train,168,E-0016662,-3.575118363368933,,,,,,,
CC(C)(C)OC(=O)N1CCc2nc(Nc3ccn4nc(C(=O)NC5CCN(c6ccncc6)CC5)cc4c3)sc2C1,3.7,train,15,E-0016663,-4.235077015350111,,,,,,,
Cc1cc(-c2ccc(OCCN3CCCCC3)cn2)c2ccncc2c1N,2.2,train,642,E-0016664,-3.5783960731301687,0.0,2.6340740254874686,,,,,
Cc1ccnc(-c2ccc(OCCN3CCCCC3)c3cc[nH]c23)c1,2.9,train,222,E-0016665,-3.8210230527068307,0.9242792860618817,2.9494875899465036,,,,,
Cc1cc(-c2ccc(OCCN3CCCCC3)c(C)n2)c2ccncc2c1N,2.4,train,151,E-0016666,-3.6819366650372385,0.17609125905568124,2.519302849235429,,,,,
Cc1nc(-c2ccc(N)c3cnccc23)ccc1OCCN1CCCCC1,2.1,train,151,E-0016667,-3.5783960731301687,0.36172783601759284,2.7715139899796664,,,,,
C#Cc1cnn2cc(-c3ccc(OCCN4CCCCC4)cc3)cnc12,2.2,train,30,E-0016669,-3.614393726401688,0.919078092376074,1.9576072870600953,,,,,
N#Cc1cnc2cc(-c3ccc(OCCN4CCCCC4)cc3)ccn12,2.3,train,73,E-0016671,-3.9030899869919438,0.6020599913279624,1.4116197059632303,-4.511026475273492,0.28330122870354957,1.0934216851622351,0.8142475957319202,
N#Cc1cnn2cc(-c3ccc(OCCN4CCC(F)CC4)cc3)cnc12,2.1,train,43,E-0016672,-4.972242795309446,1.2201080880400552,2.0187004986662433,,,,,
N#Cc1cnn2cc(-c3ccc(C(N)=O)c(F)c3)cnc12,0.6,train,435,E-0016673,-3.614393726401688,0.0,0.0,,,,,
COCC1CN(CCOc2ccc(-c3cc4cnccc4c(C)c3N)cc2)C1,2.1,train,14,E-0016674,-3.707743928643524,0.8061799739838872,2.2073650374690716,,,,,
O=C1NCc2c(-c3ccc(OCCN4CCCCC4)cc3)ccnc21,0.7,train,29,E-0016675,-3.5850266520291822,,,,,,,
Clc1nccn2c(-c3ccc(OCCN4CCCCC4)cc3)cnc12,1.9,train,62,E-0016676,-3.560667306169737,,,,,,,
N#Cc1c[nH]c2nccc(-c3ccc(OCCN4CCCCC4)cc3)c12,2.4,train,29,E-0016677,-3.596879478824182,,,,,,,
Cn1nc(-c2ccc(OCCN3CCCCC3)cc2)c2cccnc21,2.4,train,458,E-0016678,-3.6635402661514704,,,,,,,
c1cc(-c2ccc(OCCN3CCCCC3)cc2)c2ncnn2c1,1.6,train,31,E-0016679,-3.5686362358410126,,,,,,,
Cc1nnc2c(-c3ccc(OCCN4CCCCC4)cc3)cccn12,1.3,train,31,E-0016680,-3.5575202309355514,,,,,,,
c1cc(-c2ccc(OCCN3CCCCC3)cc2)n2ncnc2c1,1.7,train,31,E-0016681,-3.576754126063192,,,,,,,
c1cnn2c(-c3ccc(OCCN4CCCCC4)cc3)cnc2c1,2.1,train,62,E-0016682,-3.576754126063192,,,,,,,
c1cc(-c2ccc(OCCN3CCCCC3)cc2)c2cc[nH]c2n1,2.9,train,29,E-0016683,-3.58838029403677,,,,,,,
c1ncc2c(-c3ccc(OCCN4CCCCC4)cc3)c[nH]c2n1,2.1,train,31,E-0016684,-3.563837352959244,,,,,,,
c1cnc2ncc(-c3ccc(OCCN4CCCCC4)cc3)n2c1,1.1,train,62,E-0016685,-3.567030709125594,,,,,,,
c1nc(-c2ccc(OCCN3CCCCC3)cc2)c2cc[nH]c2n1,2.1,train,452,E-0016686,-3.5686362358410126,,,,,,,
Cc1nnc(-c2ccn3nc(C(=O)NC4CC5(C4)CN(c4ccncc4)C5)cc3c2)s1,1.2,train,15,E-0016687,-3.596879478824182,0.7160033436347992,0.0,,,,,
O=C(NC1CCN(c2ccncc2)CC1)c1cc2cc(Nc3nc4c(s3)CNCC4)ccn2n1,0.2,train,15,E-0016688,-4.636388020107855,0.6989700043360189,1.1702617153949575,,,,,
CN1CCc2nc(-c3ccn4nc(C(=O)NC5CCN(c6ccncc6)CC5)cc4c3)sc2C1,1.6,train,15,E-0016689,-3.7772835288524167,1.8785217955012066,2.486005186362242,,,,,
Cn1cnc(-c2ccn3nc(C(=O)NC4CCN(c5ccncc5)CC4)cc3c2)c1,1.4,train,15,E-0016690,-4.339134521996131,0.9242792860618817,0.8976270912904415,,,,,
Cc1ncc(-c2cnc3c(c2)cc(C(=O)NC2CCN(c4ccncc4)CC2)n3C)s1,2.4,train,1,E-0016691,-4.996970529446382,1.2648178230095364,1.110589710299249,-4.961379838050297,0.658964842664435,1.1522883443830565,0.37657695705651195,0.6201360549737575
Cc1cnc(-c2cnc3c(c2)cc(C(=O)NC2CCN(c4ccncc4)CC2)n3C)s1,2.5,train,18,E-0016692,-5.154281982033341,1.575187844927661,0.8864907251724818,-5.102922996790579,0.557507201905658,1.0413926851582251,0.24797326636180664,0.5171958979499743
CN1CCC(c2ccc(NC(=O)c3cc4cc(-c5cn(C)cn5)ccn4n3)cc2)CC1,1.7,train,15,E-0016693,-4.906578314837764,0.7708520116421442,2.0969100130080562,,,,,
Cn1cnc(-c2ccn3nc(C(=O)Nc4ccc(N5CCOCC5)cc4)cc3c2)c1,2.4,train,15,E-0016694,-5.855114581712858,0.0,0.0,,,,,
CN(C)c1ccc(NC(=O)c2cc3cc(-c4cn(C)cn4)ccn3n2)cc1,2.9,train,15,E-0016695,-5.406713932979542,1.320146286111054,2.0670708560453703,,,,,
Cn1cnc(-c2ccn3nc(C(=O)NC4CCN(c5ccncc5F)CC4)cc3c2)c1,2.7,train,15,E-0016696,-5.291579099865287,1.5987905067631152,1.4548448600085102,,,,,
Cc1cnccc1N1CCC(NC(=O)c2cc3cc(-c4cn(C)cn4)ccn3n2)CC1,2.4,train,15,E-0016697,-4.504455662453552,0.7781512503836436,1.414973347970818,,,,,
C[C@@H]1CCC[C@@H](C)N1CCOc1ccc2c(c1)[nH]c1c(=O)n(C)ccc12,1.2,train,2,E-0016698,-3.5917600346881504,0.6720978579357175,1.954724790979063,-4.705754283861882,0.2695129442179163,0.4623979978989561,1.2172206556445189,
CN(C)[C@H]1CCCN(CCOc2ccc3c(c2)[nH]c2c(=O)n(C)ccc23)C1,0.6,train,2,E-0016699,-3.616184634019569,0.6627578316815741,1.462397997898956,-5.0762380391713,0.617000341120899,0.785329835010767,1.342620042553348,
CN(C)[C@@H]1CCCN(CCOc2ccc3c(c2)[nH]c2c(=O)n(C)ccc23)C1,0.6,train,2,E-0016700,-3.6090648928966207,0.6020599913279624,1.4608978427565478,-5.1432711096171175,0.6201360549737575,1.2648178230095364,1.291590825658001,
Cn1ccc(-c2ccn3nc(C(=O)N4CCCCC4)cc3c2)cc1=O,1.4,train,487,E-0016701,-3.630784142589857,,,,,,,
Cn1ccc2c([nH]c3cc(OCCN4CC(O)C4)ccc32)c1=O,0.5,train,2,E-0016702,-3.9355420107730814,0.6901960800285137,1.5477747053878226,-5.328827157284917,0.9237619608287003,1.0644579892269184,1.5670263661590604,
COC1CN(CCOc2ccc3c(c2)[nH]c2c(=O)n(C)ccc23)C1,1.4,train,2,E-0016703,-3.600326278518962,0.9242792860618817,1.7275412570285564,-4.660747365967301,0.290034611362518,0.8920946026904804,1.4316853446860118,
COC1CCN(CCOc2ccc3c([nH]c4c(=O)n(C)ccc43)c2F)CC1,1.5,train,242,E-0016704,-3.9546770212133424,0.8633228601204559,1.5705429398818975,-4.6777807052660805,0.2741578492636798,1.167317334748176,1.426023015689876,
COC1CCN(CCN(C)c2ccc3c(c2)[nH]c2c(=O)n(C)cc(C)c23)CC1,2.4,train,4,E-0016705,-4.317854923626168,0.9867717342662449,1.8904210188009143,-4.837734385701978,0.3222192947339193,0.6720978579357175,0.9138138523837167,
Cn1ccc2c([nH]c3c(=O)n(CCN4CCCCC4)ccc32)c1=O,0.6,train,281,E-0016706,-4.2839966563652006,0.4913616938342727,1.276461804173244,,,,,
Cn1ccc2c([nH]c3c(=O)n(CCCN4CCCCC4)ccc32)c1=O,-0.2,train,281,E-0016707,-4.286509456906058,0.47712125471966244,1.5526682161121932,-5.17134010346468,0.6857417386022636,1.7626785637274363,1.6797003808719642,
CN1CCN(c2ccc3c(c2)[nH]c2c(=O)n(C)ccc23)CC1,1.3,train,2,E-0016708,-3.5917600346881504,0.9138138523837167,1.9100905455940682,-4.66094626429086,0.292256071356476,1.3159703454569178,1.3432115901797474,
Cn1ccc(-c2nccc(OCCN3CCCCC3)n2)c(N)c1=O,1.1,train,95,E-0016709,-3.560667306169737,,,,,,,
Cc1cn(C)c(=O)c2[nH]c3cc(OCCN4CCOCC4)cnc3c12,1.4,train,348,E-0016710,-3.6055483191737836,0.6812412373755872,1.7686381012476144,-4.896538377905295,0.6766936096248666,1.530199698203082,1.503790683057181,
Cn1ccc2c([nH]c3ccc(OCCN4CCCCC4)cc32)c1=O,1.2,train,2,E-0016711,-3.612610173661271,0.5563025007672873,1.9552065375419418,-4.6657473576657695,0.2944662261615929,1.3424226808222062,1.467312062980552,
Cn1ccc(-c2cccc(OCCN3CCCCC3)n2)c(N)c1=O,0.7,train,95,E-0016712,-3.575118363368933,,,,,,,
Cn1cccc(Nc2ccc(OCCN3CCCCC3)cc2)c1=O,1.3,train,95,E-0016713,-3.580044251510242,,,,,,,
COc1cccc(Nc2cc(C)nc3cc(C#N)ccc23)c1,3.6,train,289,E-0016714,-5.2580609222708015,,,,,,,
COc1cccc(Nc2cc(OC)nc3ccc(C(=N)N)cc23)c1,0.9,train,215,E-0016715,-4.7594507517174005,,,,,,,
COc1cccc(Nc2cc(N(C)C)nc3ccc(C(=N)N)cc23)c1,0.2,train,215,E-0016716,-3.692503962086787,,,,,,,
CNC(=N)c1ccc2nc(N(C)C)cc(Nc3cccc(OC)c3)c2c1,-0.3,train,138,E-0016717,-3.619788758288394,,,,,,,
COc1cccc(Oc2cc(C)nc3ccc(C(=N)N)cc23)c1,0.4,train,244,E-0016718,-3.5850266520291822,,,,,,,
NCc1cccc(Cn2cc(-c3ccc4ncccc4c3)nn2)c1,0.8,train,85,E-0016719,-3.575118363368933,,,,,,,
CN1CCc2nc(Nc3ccn4nc(C(=O)NC5CCN(c6ccncc6)CC5)cc4c3)sc2C1,1.6,train,15,E-0016720,-5.133122185662501,1.1643528557844371,1.6127838567197355,,,,,
Cn1ccc(Oc2ccn3nc(C(=O)NC4CCN(c5ccncc5)CC4)cc3c2)n1,0.9,train,15,E-0016721,-3.5114492834995557,0.8692317197309762,0.0,,,,,
Cc1nc(-c2ccc3nc(C(=O)NC4CCN(c5ccncc5)CC4)cn3c2)cs1,1.7,train,23,E-0016722,-3.5214335044061564,1.1367205671564067,1.1958996524092338,,,,,
O=C(NC1CCN(c2ccncc2)CC1)c1cn2cc(-c3ccccn3)ccc2n1,1.6,train,23,E-0016723,-3.5421181032660076,0.8195439355418687,0.505149978319906,,,,,
CN1CCN(c2ccn3nc(C(=O)NC4CCN(c5ccncc5)CC4)cc3c2)CC1,0.5,train,15,E-0016724,-3.688246138944246,1.1643528557844371,0.3222192947339193,,,,,
Cc1nnc(-c2ccn3nc(C(=O)Nc4ccc(N5CCN(C)CC5)cc4)cc3c2)s1,2.0,train,15,E-0016725,-5.709520186669327,1.510545010206612,2.4348881208673157,,,,,
COCCN1CCC(c2ccc(NC(=O)c3cc4cc(-c5cn(C)cn5)ccn4n3)cc2)CC1,1.9,train,493,E-0016726,-5.151195298948196,0.04139268515822508,1.209515014542631,,,,,
